Unnamed: 0.1,Unnamed: 0,ISBN,ID,title,authors,description,avg_rating,age,no_synset,synset
469,469,9780345384362,379305,Intensity,[Dean Koontz],"Past midnight, Chyna Shepherd, twenty-six, gazes out a moonlit window, unable to sleep on her first night in the Napa Valley home of her best friend's family. Instinct proves reliable. A murderous sociopath, Edger Foreman Vess, has entered the house, intent on killing everyone inside. A self-proclaimed ""homicidal adventurer,"" Vess lives only to satisfy all appetites as they arise, to immerse himself in sensation, to live without fear, remorse or limits, to live with intensity. Chyna is trapped in his deadly orbit.<br /><br />Chyna is a survivor, toughened by a lifelong struggle for safety and self-respect. Now she will be tested as never before. At first her sole aim is to get out alive --- until, by chance, she learns the identity of Vess's next intended victim, a faraway innocent only she can save. Driven by a newly discovered thirst for meaning beyond mere self-preservation, Chyna musters every inner resource she has to save an endangered girl ... as moment by moment, the terrifying threat of Edgar Foreman Vess intensifies.",4.04,17.6,,
524,524,9780345413369,77473,"The Subtle Knife (His Dark Materials, #2)",[Philip Pullman],"Here is the highly anticipated second installment of Philip Pullman's epic fantasy trilogy, begun with the critically acclaimed ""The Golden Compass."" Lyra and Will, her newfound friend, tumble separately into the strange tropical otherworld of Cittagazze, ""the city of magpies,"" where adults are curiously absent and children run wild. Here their lives become inextricably entwined when Lyra's alethiometer gives her a simple command: find Will's father. Their search is plagued with obstacles--some familiar and some horribly new and unfathomable--but it eventually brings them closer to Will's father and to the Subtle Knife, a deadly, magical, ancient tool that cuts windows between worlds. Through it all, Will and Lyra find themselves hurtling toward the center of a fierce battle against a force so awesome that leagues of mortals, witches, beasts, and spirits from every world are uniting in fear and anger against it. This breathtaking sequel will leave readers eager for the third and final volume of ""His Dark Materials.""",4.13,17.083333333333332,,
526,526,9780374525644,12609,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",[Anne Fadiman],"Lia Lee was born in 1982 to a family of recent Hmong immigrants, and soon developed symptoms of epilepsy. By 1988 she was living at home but was brain dead after a tragic cycle of misunderstanding, over-medication, and culture clash: ""What the doctors viewed as clinical efficiency the Hmong viewed as frosty arrogance."" <i>The Spirit Catches You and You Fall Down</i> is a tragedy of Shakespearean dimensions, written with the deepest of human feeling. Sherwin Nuland said of the account, ""There are no villains in Fadiman's tale, just as there are no heroes. People are presented as she saw them, in their humility and their frailty—and their nobility.",4.17,19.0,,
527,527,9780571167920,72499,Vampyres: Lord Byron to Count Dracula,[Christopher Frayling],"Vampire literature is an amazingly varied genre of writing, providing elements of everything from the penny dreadful horrors to powerful doses of myth and eroticism. Because it contains its own mythology and its own set of rules, it has also proved a psychologically attractive genre for many writers from its Romantic inception to the present day.",4.07,19.0,,
530,530,9780141001821,17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,[Nathaniel Philbrick],"""With its huge, scarred head halfway out of the water and its tail beating the ocean into a white-water wake more than forty feet across, the whale approached the ship at twice its original speed - at least six knots. With a tremendous cracking and splintering of oak, it struck the ship just beneath the anchor secured at the cat-head on the port bow..."" <br /><br /><i>In the Heart of the Sea</i> brings to new life the incredible story of the wreck of the whaleship Essex - an event as mythic in its own century as the Titanic disaster in ours, and the inspiration for the climax of Moby-Dick. In a harrowing page-turner, Nathaniel Philbrick restores this epic story to its rightful place in American history.<br /><br />In 1820, the 240-ton Essex set sail from Nantucket on a routine voyage for whales. Fifteen months later, in the farthest reaches of the South Pacific, it was repeatedly rammed and sunk by an eighty-ton bull sperm whale. Its twenty-man crew, fearing cannibals on the islands to the west, made for the 3,000-mile-distant coast of South America in three tiny boats. During ninety days at sea under horrendous conditions, the survivors clung to life as one by one, they succumbed to hunger, thirst, disease, and fear.<br /><br />Philbrick interweaves his account of this extraordinary ordeal of ordinary men with a wealth of whale lore and with a brilliantly detailed portrait of the lost, unique community of Nantucket whalers. Impeccably researched and beautifully told, the book delivers the ultimate portrait of man against nature, drawing on a remarkable range of archival and modern sources, including a long-lost account by the ship's cabin boy.<br /><br />At once a literary companion and a page-turner that speaks to the same issues of class, race, and man's relationship to nature that permeate the works of Melville, <i>In the Heart of the Sea</i> will endure as a vital work of American history.",4.15,17.0,,
538,538,9780060175405,77266,The Poisonwood Bible,[Barbara Kingsolver],"<strong>“A powerful new epic . . . [Kingsolver] has with infinitely steady hands worked the prickly threads of religion, politics, race, sin and redemption into a thing of terrible beauty.” —Los Angeles Times Book Review</strong><br /><br /><em>The Poisonwood Bible</em> is a story told by the wife and four daughters of Nathan Price, a fierce, evangelical Baptist who takes his family and mission to the Belgian Congo in 1959. They carry with them everything they believe they will need from home, but soon find that all of it—from garden seeds to Scripture—is calamitously transformed on African soil. What follows is a suspenseful epic of one family’s tragic undoing and remarkable reconstruction over the course of three decades in postcolonial Africa.<br /><br />The novel is set against one of the most dramatic political chronicles of the twentieth century: the Congo's fight for independence from Belgium, the murder of its first elected prime minister, the CIA coup to install his replacement, and the insidious progress of a world economic order that robs the fledgling African nation of its autonomy. Taking its place alongside the classic works of postcolonial literature, this ambitious novel establishes Kingsolver as one of the most thoughtful and daring of modern writers.",4.06,18.0,,
546,546,9780140374247,232188,James and the Giant Peach,"[Roald Dahl, Lane Smith]","<b>A little magic can take you a long way...</b><br /><br />Roald Dahl was a champion of the underdog and all things little—in this case, an orphaned boy oppressed by two nasty, self-centered aunts. How James escapes his miserable life with the horrible aunts and becomes a hero is a Dahlicious fantasy of the highest order. You will never forget resourceful little James and his new family of magically overgrown insects—a ladybug, a spider, a grasshopper, a glowworm, a silkworm, and the chronic complainer, a centipede with a hundred gorgeous shoes. Their adventures aboard a luscious peach as large as a house take them across the Atlantic Ocean, through waters infested with peach-eating sharks and skies inhabited by malevolent Cloudmen, to a ticker-tape parade in New York City.<br /><br />This happily ever after contemporary fairy tale is a twentieth-century classic that every child deserves to know. And Lane Smith's endearingly funny illustrations are a perfect match for the text.<br />",4.02,16.5,,
554,554,9780345355560,1977292,The Hill,[Leonard B. Scott],"Ty is the grunt. Point man for his platoon. Jason is the favored one: a football hero picked for officer training school who leads his men into a slaughter ground from which most of them will never return. Ty and Jason -- Oklahoma brothers different in character, yet close in soul -- are about to meet in the Battle of Dak To, upon the blood-drenched sides of Hill 875.",4.35,18.0,,
557,557,9780375411557,848432,The Bluest Eye,[Toni Morrison],"The Bluest Eye, published in 1970, is the first novel written by Toni Morrison, winner of the 1993 Nobel Prize in Literature.<br /><br />It is the story of eleven-year-old Pecola Breedlove--a black girl in an America whose love for its blond, blue-eyed children can devastate all others--who prays for her eyes to turn blue: so that she will be beautiful, so that people will look at her, so that her world will be different. This is the story of the nightmare at the heart of her yearning and the tragedy of its fulfillment. <br />(front flap)",4.06,17.0,,
596,596,9780964109964,343738,"The Front Runner (Harlan's Story, #1)",[Patricia Nell Warren],"First published in 1974, The Front Runner raced to international acclaim - the first novel about gay love to become popular with mainstream. <br /><br />In 1975, coach Harlan Brown is hiding from his past at an obscure New York college, after he was fired from Penn State University on suspicion of being gay. A tough, lonely ex-Marine of 39, Harlan has never allowed himself to love another man. <br /><br />Then Billy Sive, a brilliant young runner, shows up on his doorstep. He and his two comrades, Vince Matti and Jacques LaFont, were just thrown off a major team for admitting they are gay. Harlan knows that, with proper training, Billy could go to the '76 Olympics in Montreal. He agrees to coach the three boys under strict conditions that thwart Billy's growing attraction for his mature but compelling mentor. The lean, graceful frontrunner with gold-rim glasses sees directly into Harlan's heart. Billy's gentle and open acceptance of his sexuality makes Harlan afraid to confront either the pain of his past, or the challenges which lay in wait if their intimacy is exposed. <br /><br />But when Coach Brown finds himself falling in love with his most gifted athlete, he must combat his true feelings for Billy or risk the outrage of the entire sports world - and their only chance at Olympic gold.",4.11,18.0,,
